date,label,arm,g
2017-01-12,z,treatment_u_residualised,0.3204505378084775
2017-01-13,z,treatment_u_residualised,0.08480577002970081
2017-01-17,z,treatment_u_residualised,-0.1581716452061283
2017-01-18,z,treatment_u_residualised,0.2000847194397352
2017-01-19,z,treatment_u_residualised,0.23378402361361808
2017-01-20,z,treatment_u_residualised,0.2765634266901353
2017-01-23,z,treatment_u_residualised,0.28427289906217096
2017-01-24,z,treatment_u_residualised,0.33680910130709446
2017-01-25,z,treatment_u_residualised,0.3514228356926743
2017-01-26,z,treatment_u_residualised,0.31806800255360435
2017-01-27,z,treatment_u_residualised,0.22616130178560712
2017-01-30,z,treatment_u_residualised,0.23334467625384453
2017-01-31,z,treatment_u_residualised,0.26010103628718945
2017-02-01,z,treatment_u_residualised,0.13261295055022596
2017-02-02,z,treatment_u_residualised,-0.10570647457046103
2017-02-03,z,treatment_u_residualised,-0.08781787006852222
2017-02-06,z,treatment_u_residualised,0.12710086020888273
2017-02-07,z,treatment_u_residualised,-0.19565728666124407
2017-02-08,z,treatment_u_residualised,-0.08641307615099651
2017-02-09,z,treatment_u_residualised,-0.08943362548242836
2017-02-10,z,treatment_u_residualised,-0.2913811285276303
2017-02-13,z,treatment_u_residualised,-0.21709050881729813
2017-02-14,z,treatment_u_residualised,-0.1878005567621968
2017-02-15,z,treatment_u_residualised,-0.2613423411049613
2017-02-16,z,treatment_u_residualised,-0.0256523379403326
2017-02-17,z,treatment_u_residualised,-0.1724969405574745
2017-02-21,z,treatment_u_residualised,-0.38828832922036005
2017-02-22,z,treatment_u_residualised,-0.2992645573723899
2017-02-23,z,treatment_u_residualised,-0.10425709086279832
2017-02-24,z,treatment_u_residualised,-0.1151186750603403
2017-02-27,z,treatment_u_residualised,-0.2673033182420849
2017-02-28,z,treatment_u_residualised,-0.21718256862070695
2017-03-01,z,treatment_u_residualised,-0.24113990659889722
2017-03-02,z,treatment_u_residualised,0.009202495537553375
2017-03-03,z,treatment_u_residualised,0.10725427241412494
2017-03-06,z,treatment_u_residualised,-0.01515441981723984
2017-03-07,z,treatment_u_residualised,0.04283193430671047
2017-03-08,z,treatment_u_residualised,-0.15033947237972564
2017-03-09,z,treatment_u_residualised,-0.2285015314549219
2017-03-10,z,treatment_u_residualised,-0.002906379782963402
2017-03-13,z,treatment_u_residualised,-0.018001082269471082
2017-03-14,z,treatment_u_residualised,0.004256516663112936
2017-03-15,z,treatment_u_residualised,-0.15056084457130567
2017-03-16,z,treatment_u_residualised,-0.1719485610024984
2017-03-17,z,treatment_u_residualised,-0.14213786314572002
2017-03-20,z,treatment_u_residualised,-0.2760205414235015
2017-03-21,z,treatment_u_residualised,-0.11979003765383596
2017-03-22,z,treatment_u_residualised,-0.1436393417650522
2017-03-23,z,treatment_u_residualised,-0.09862161828772845
2017-03-24,z,treatment_u_residualised,-0.15544455568129023
2017-03-27,z,treatment_u_residualised,-0.13015573981939843
2017-03-28,z,treatment_u_residualised,-0.0814764004350298
2017-03-29,z,treatment_u_residualised,0.03367671938501819
2017-03-30,z,treatment_u_residualised,0.0492157159698445
2017-03-31,z,treatment_u_residualised,-0.1876148167859212
2017-04-03,z,treatment_u_residualised,-0.20868769810481871
2017-04-04,z,treatment_u_residualised,-0.05741225126897322
2017-04-05,z,treatment_u_residualised,-0.03814046152077759
2017-04-06,z,treatment_u_residualised,0.07561569167711073
2017-04-07,z,treatment_u_residualised,0.08059817495034595
2017-04-10,z,treatment_u_residualised,0.05117292037681666
2017-04-11,z,treatment_u_residualised,0.09271401018023576
2017-04-12,z,treatment_u_residualised,0.12728966459468757
2017-04-13,z,treatment_u_residualised,0.10174984525029221
2017-04-17,z,treatment_u_residualised,0.050635928778037936
2017-04-18,z,treatment_u_residualised,0.2543877091916782
2017-04-19,z,treatment_u_residualised,0.2662536440692933
2017-04-20,z,treatment_u_residualised,0.3125391633744057
2017-04-21,z,treatment_u_residualised,0.3162275566220142
2017-04-24,z,treatment_u_residualised,0.37515274470780324
2017-04-25,z,treatment_u_residualised,0.6772111452921875
2017-04-26,z,treatment_u_residualised,0.5725087544522832
2017-04-27,z,treatment_u_residualised,0.5469595534248644
2017-04-28,z,treatment_u_residualised,0.5195473142322002
2017-05-01,z,treatment_u_residualised,0.30051122832136756
2017-05-02,z,treatment_u_residualised,0.5784146598402671
2017-05-03,z,treatment_u_residualised,0.43479242685505837
2017-05-04,z,treatment_u_residualised,0.5848699152340289
2017-05-05,z,treatment_u_residualised,0.22740772022167727
2017-05-08,z,treatment_u_residualised,0.19698930169235163
2017-05-09,z,treatment_u_residualised,0.10418466155228111
2017-05-10,z,treatment_u_residualised,-0.10786602844160972
2017-05-11,z,treatment_u_residualised,0.00025952804968403225
2017-05-12,z,treatment_u_residualised,0.335687875092844
2017-05-15,z,treatment_u_residualised,0.3713638230445982
2017-05-16,z,treatment_u_residualised,0.27395848295951597
2017-05-17,z,treatment_u_residualised,0.46936445995681686
2017-05-18,z,treatment_u_residualised,0.46504546382744594
2017-05-19,z,treatment_u_residualised,0.46564234579140734
2017-05-22,z,treatment_u_residualised,0.47765084272533714
2017-05-23,z,treatment_u_residualised,0.584189006270224
2017-05-24,z,treatment_u_residualised,0.5970922342615947
2017-05-25,z,treatment_u_residualised,0.609313308381628
2017-05-26,z,treatment_u_residualised,0.5953659916370965
2017-05-30,z,treatment_u_residualised,0.5677564366875657
2017-05-31,z,treatment_u_residualised,0.5889174442369937
2017-06-01,z,treatment_u_residualised,0.6085976872712995
2017-06-02,z,treatment_u_residualised,0.6069064829554462
2017-06-05,z,treatment_u_residualised,0.5985765875064076
2017-06-06,z,treatment_u_residualised,0.5599090080914629
2017-06-07,z,treatment_u_residualised,0.5287767561864172
2017-06-08,z,treatment_u_residualised,0.545518561376102
2017-06-09,z,treatment_u_residualised,0.47154830843826645
2017-06-12,z,treatment_u_residualised,0.374917837509246
2017-06-13,z,treatment_u_residualised,0.354454807294329
2017-06-14,z,treatment_u_residualised,0.23342862255646962
2017-06-15,z,treatment_u_residualised,0.3065134973104919
2017-06-16,z,treatment_u_residualised,0.3574236538259171
2017-06-19,z,treatment_u_residualised,0.3184994850037713
2017-06-20,z,treatment_u_residualised,0.10790549659237304
2017-06-21,z,treatment_u_residualised,0.031786856470221794
2017-06-22,z,treatment_u_residualised,0.009393018611257695
2017-06-23,z,treatment_u_residualised,-0.00605391789782806
2017-06-26,z,treatment_u_residualised,0.03579479294232413
2017-06-27,z,treatment_u_residualised,0.10426736639202436
2017-06-28,z,treatment_u_residualised,0.0216242012750458
2017-06-29,z,treatment_u_residualised,0.1046960001490255
2017-06-30,z,treatment_u_residualised,0.2068500398879643
2017-07-03,z,treatment_u_residualised,0.2120333981866837
2017-07-05,z,treatment_u_residualised,0.17298550196262982
2017-07-06,z,treatment_u_residualised,0.03384244524724949
2017-07-07,z,treatment_u_residualised,0.010143811393618597
2017-07-10,z,treatment_u_residualised,-0.05509754030201247
2017-07-11,z,treatment_u_residualised,-0.12851960703488038
2017-07-12,z,treatment_u_residualised,-0.037819946216640324
2017-07-13,z,treatment_u_residualised,-0.16151464206747687
2017-07-14,z,treatment_u_residualised,0.09529054933225375
2017-07-17,z,treatment_u_residualised,0.1096294882830435
2017-07-18,z,treatment_u_residualised,0.04161402804574068
2017-07-19,z,treatment_u_residualised,-0.11943320919765392
2017-07-20,z,treatment_u_residualised,-0.23333282973088115
2017-07-21,z,treatment_u_residualised,-0.010197577923992724
2017-07-24,z,treatment_u_residualised,-0.2164062211319896
2017-07-25,z,treatment_u_residualised,-0.06403137145491734
2017-07-26,z,treatment_u_residualised,0.012327053557037082
2017-07-27,z,treatment_u_residualised,0.01476301629318473
2017-07-28,z,treatment_u_residualised,0.03917185515074273
2017-07-31,z,treatment_u_residualised,0.13087440777878867
2017-08-01,z,treatment_u_residualised,0.13467714155279198
2017-08-02,z,treatment_u_residualised,0.3775088765974914
2017-08-03,z,treatment_u_residualised,0.1779155747028433
2017-08-04,z,treatment_u_residualised,0.049448268575078926
2017-08-07,z,treatment_u_residualised,0.03189691100853177
2017-08-08,z,treatment_u_residualised,0.03971439736341674
2017-08-09,z,treatment_u_residualised,0.44878942245565484
2017-08-10,z,treatment_u_residualised,0.44234198424347865
2017-08-11,z,treatment_u_residualised,-0.02028639671975501
2017-08-14,z,treatment_u_residualised,-0.15755012422866418
2017-08-15,z,treatment_u_residualised,0.02398969265203221
2017-08-16,z,treatment_u_residualised,-0.03521049187909093
2017-08-17,z,treatment_u_residualised,0.1019190411260583
2017-08-18,z,treatment_u_residualised,0.00013090028571790193
2017-08-21,z,treatment_u_residualised,0.03164892026679677
2017-08-22,z,treatment_u_residualised,0.3171982506099746
2017-08-23,z,treatment_u_residualised,-9.401202831619752e-05
2017-08-24,z,treatment_u_residualised,0.050828739624084546
2017-08-25,z,treatment_u_residualised,0.04134981794304109
2017-08-28,z,treatment_u_residualised,0.04338442781909194
2017-08-29,z,treatment_u_residualised,0.1701028857420215
2017-08-30,z,treatment_u_residualised,0.2753860531607344
2017-08-31,z,treatment_u_residualised,0.26642625620847804
2017-09-01,z,treatment_u_residualised,0.07475994271325265
2017-09-05,z,treatment_u_residualised,0.225659664287992
2017-09-06,z,treatment_u_residualised,0.020573332441467456
2017-09-07,z,treatment_u_residualised,-0.09174182756433365
2017-09-08,z,treatment_u_residualised,-0.12404999600033127
2017-09-11,z,treatment_u_residualised,-0.032019118350120404
2017-09-12,z,treatment_u_residualised,0.013174945503156775
2017-09-13,z,treatment_u_residualised,0.06884974039118018
2017-09-14,z,treatment_u_residualised,-0.07338585482931569
2017-09-15,z,treatment_u_residualised,0.1473306573160254
2017-09-18,z,treatment_u_residualised,-0.07220071609827824
2017-09-19,z,treatment_u_residualised,-0.07360842653078416
2017-09-20,z,treatment_u_residualised,0.22013948528872143
2017-09-21,z,treatment_u_residualised,0.13678637118880907
2017-09-22,z,treatment_u_residualised,-0.0169188692059791
2017-09-25,z,treatment_u_residualised,-0.27665458528836273
2017-09-26,z,treatment_u_residualised,-0.080706420962322
2017-09-27,z,treatment_u_residualised,-0.0333634968601123
2017-09-28,z,treatment_u_residualised,-0.010051721120727117
2017-09-29,z,treatment_u_residualised,-0.046034083688481324
2017-10-02,z,treatment_u_residualised,-0.04474280817333816
2017-10-03,z,treatment_u_residualised,-0.1269276141233081
2017-10-04,z,treatment_u_residualised,-0.3280652641962686
2017-10-05,z,treatment_u_residualised,-0.27343458342699906
2017-10-06,z,treatment_u_residualised,-0.3109708381515443
2017-10-09,z,treatment_u_residualised,-0.21426360800231753
2017-10-10,z,treatment_u_residualised,0.15686028173719072
2017-10-11,z,treatment_u_residualised,-0.0011035352073741195
2017-10-12,z,treatment_u_residualised,0.11489863378008877
2017-10-13,z,treatment_u_residualised,0.17297456185609697
2017-10-16,z,treatment_u_residualised,-0.14120808984514524
2017-10-17,z,treatment_u_residualised,-0.16148990534553767
2017-10-18,z,treatment_u_residualised,-0.18166342326766868
2017-10-19,z,treatment_u_residualised,-0.3059948541401373
2017-10-20,z,treatment_u_residualised,-0.3312826028682413
2017-10-23,z,treatment_u_residualised,-0.16647800845633634
2017-10-24,z,treatment_u_residualised,-0.018060427404385765
2017-10-25,z,treatment_u_residualised,-0.12222819677161952
2017-10-26,z,treatment_u_residualised,-0.016798749920502228
2017-10-27,z,treatment_u_residualised,-0.06681455928616391
2017-10-30,z,treatment_u_residualised,-0.19702851580556166
2017-10-31,z,treatment_u_residualised,-0.24722656238016263
2017-11-01,z,treatment_u_residualised,-0.16886874771136273
2017-11-02,z,treatment_u_residualised,-0.08698944227169753
2017-11-03,z,treatment_u_residualised,-0.22657326889392557
2017-11-06,z,treatment_u_residualised,-0.19213023324566567
2017-11-07,z,treatment_u_residualised,-0.23002536182910127
2017-11-08,z,treatment_u_residualised,-0.20181342467882166
2017-11-09,z,treatment_u_residualised,-0.15575987760856017
2017-11-10,z,treatment_u_residualised,0.17633720510950143
2017-11-13,z,treatment_u_residualised,0.175579963977684
2017-11-14,z,treatment_u_residualised,0.18384109261873058
2017-11-15,z,treatment_u_residualised,0.228390929899386
2017-11-16,z,treatment_u_residualised,-0.266673681276332
2017-11-17,z,treatment_u_residualised,-0.06587260951906827
2017-11-20,z,treatment_u_residualised,-0.12316892565440823
2017-11-21,z,treatment_u_residualised,-0.0686970263139673
2017-11-22,z,treatment_u_residualised,0.08492761478282902
2017-11-24,z,treatment_u_residualised,-0.0008040889991669138
2017-11-27,z,treatment_u_residualised,0.14196988515260872
2017-11-28,z,treatment_u_residualised,0.21921071221914668
2017-11-29,z,treatment_u_residualised,0.11329817581501174
2017-11-30,z,treatment_u_residualised,0.15893901623990445
2017-12-01,z,treatment_u_residualised,0.3154962143666901
2017-12-04,z,treatment_u_residualised,0.4866581506325014
2017-12-05,z,treatment_u_residualised,0.4303472490685197
2017-12-06,z,treatment_u_residualised,0.3694249616616902
2017-12-07,z,treatment_u_residualised,0.35631059672935556
2017-12-08,z,treatment_u_residualised,0.29798990608501985
2017-12-11,z,treatment_u_residualised,0.31806390876026897
2017-12-12,z,treatment_u_residualised,0.39704332388110253
2017-12-13,z,treatment_u_residualised,0.43769555392245096
2017-12-14,z,treatment_u_residualised,0.3915245237239396
2017-12-15,z,treatment_u_residualised,0.32989606226093804
2017-12-18,z,treatment_u_residualised,0.39803239895471204
2017-12-19,z,treatment_u_residualised,0.19450477866296897
2017-12-20,z,treatment_u_residualised,0.23108225915825406
2017-12-21,z,treatment_u_residualised,0.08712687599670685
2017-12-22,z,treatment_u_residualised,0.07637213114785221
2017-12-26,z,treatment_u_residualised,0.05227292836834686
2017-12-27,z,treatment_u_residualised,0.049542558523239175
2017-12-28,z,treatment_u_residualised,0.034472096689454924
2017-12-29,z,treatment_u_residualised,0.027804037727356432
2018-01-02,z,treatment_u_residualised,0.13230038237529682
2018-01-03,z,treatment_u_residualised,-0.06265252558906731
2018-01-04,z,treatment_u_residualised,-0.09570244460990006
2018-01-05,z,treatment_u_residualised,-0.08090183485604394
2018-01-08,z,treatment_u_residualised,0.12377104090482866
2018-01-09,z,treatment_u_residualised,-0.022544103704944744
2018-01-10,z,treatment_u_residualised,-0.06084232692435962
2018-01-11,z,treatment_u_residualised,0.17403055864646075
2018-01-12,z,treatment_u_residualised,-0.0934392308584886
2018-01-16,z,treatment_u_residualised,0.08690402398622613
2018-01-17,z,treatment_u_residualised,0.18816800865775143
2018-01-18,z,treatment_u_residualised,0.06914521132307064
2018-01-19,z,treatment_u_residualised,-0.08323555917184813
2018-01-22,z,treatment_u_residualised,0.08947845386699055
2018-01-23,z,treatment_u_residualised,0.10218663006017602
2018-01-24,z,treatment_u_residualised,0.0988199671857702
2018-01-25,z,treatment_u_residualised,0.0536518546707733
2018-01-26,z,treatment_u_residualised,0.017860214590422144
2018-01-29,z,treatment_u_residualised,-0.07344852577240084
2018-01-30,z,treatment_u_residualised,-0.23825985566605573
2018-01-31,z,treatment_u_residualised,-0.02530376737733417
2018-02-01,z,treatment_u_residualised,0.17069724540287917
2018-02-02,z,treatment_u_residualised,0.3119040008731694
2018-02-05,z,treatment_u_residualised,0.27755726214254833
2018-02-06,z,treatment_u_residualised,0.2997904159137319
2018-02-07,z,treatment_u_residualised,0.12535922322183893
2018-02-08,z,treatment_u_residualised,0.28560837865982575
2018-02-09,z,treatment_u_residualised,0.2860483677854793
2018-02-12,z,treatment_u_residualised,0.41940399554935587
2018-02-13,z,treatment_u_residualised,0.31341696564295596
2018-02-14,z,treatment_u_residualised,-0.03025269914808828
2018-02-15,z,treatment_u_residualised,0.024576468925939975
2018-02-16,z,treatment_u_residualised,-0.016548505406556308
2018-02-20,z,treatment_u_residualised,0.021139171482869965
2018-02-21,z,treatment_u_residualised,0.23833062896445034
2018-02-22,z,treatment_u_residualised,0.20654033435508973
2018-02-23,z,treatment_u_residualised,0.15644214561231162
2018-02-26,z,treatment_u_residualised,0.15538272508198397
2018-02-27,z,treatment_u_residualised,0.18988404988701962
2018-02-28,z,treatment_u_residualised,0.1694384712118586
2018-03-01,z,treatment_u_residualised,0.11295934660387524
2018-03-02,z,treatment_u_residualised,0.11646239945058826
2018-03-05,z,treatment_u_residualised,0.07881648045473771
2018-03-06,z,treatment_u_residualised,0.1387906591566451
2018-03-07,z,treatment_u_residualised,0.13869292146181497
2018-03-08,z,treatment_u_residualised,0.1639411790671904
2018-03-09,z,treatment_u_residualised,0.1609057163061416
2018-03-12,z,treatment_u_residualised,0.27305891830906576
2018-03-13,z,treatment_u_residualised,0.2175452877745227
2018-03-14,z,treatment_u_residualised,0.24621667438174313
2018-03-15,z,treatment_u_residualised,0.07866756253560002
2018-03-16,z,treatment_u_residualised,0.12502752331880201
2018-03-19,z,treatment_u_residualised,0.16303723782986163
2018-03-20,z,treatment_u_residualised,0.20690743359776348
2018-03-21,z,treatment_u_residualised,0.24916734876343502
2018-03-22,z,treatment_u_residualised,0.2985279969587383
2018-03-23,z,treatment_u_residualised,0.3856552880751802
2018-03-26,z,treatment_u_residualised,0.30126692997985494
2018-03-27,z,treatment_u_residualised,0.33406573691022295
2018-03-28,z,treatment_u_residualised,0.3282152080805679
2018-03-29,z,treatment_u_residualised,0.3124594942686535
2018-04-02,z,treatment_u_residualised,0.26468045313609323
2018-04-03,z,treatment_u_residualised,0.2942717338084338
2018-04-04,z,treatment_u_residualised,0.3126549643671653
2018-04-05,z,treatment_u_residualised,0.3154654977710217
2018-04-06,z,treatment_u_residualised,0.29075337096575277
2018-04-09,z,treatment_u_residualised,0.31903509590661067
2018-04-10,z,treatment_u_residualised,0.2608832748976385
2018-04-11,z,treatment_u_residualised,0.26211464849784133
2018-04-12,z,treatment_u_residualised,0.2414172968806221
2018-04-13,z,treatment_u_residualised,0.2765549002415142
2018-04-16,z,treatment_u_residualised,0.2260246447521156
2018-04-17,z,treatment_u_residualised,0.2032349142643492
2018-04-18,z,treatment_u_residualised,0.20857627699031211
2018-04-19,z,treatment_u_residualised,0.06408278085912827
2018-04-20,z,treatment_u_residualised,0.09711173326914635
2018-04-23,z,treatment_u_residualised,-0.029552017910566948
2018-04-24,z,treatment_u_residualised,-0.011155375495033808
2018-04-25,z,treatment_u_residualised,-0.18575979661904482
2018-04-26,z,treatment_u_residualised,-0.24563123720446353
2018-04-27,z,treatment_u_residualised,-0.18888087978307916
2018-04-30,z,treatment_u_residualised,-0.18881347519295427
2018-05-01,z,treatment_u_residualised,-0.2605905029267046
2018-05-02,z,treatment_u_residualised,-0.32010452159977976
2018-05-03,z,treatment_u_residualised,-0.21829310089970103
2018-05-04,z,treatment_u_residualised,-0.13148450541158407
2018-05-07,z,treatment_u_residualised,0.12876762409100828
2018-05-08,z,treatment_u_residualised,-0.008520771003863309
2018-05-09,z,treatment_u_residualised,-0.08314663030874778
2018-05-10,z,treatment_u_residualised,-0.205904444312979
2018-05-11,z,treatment_u_residualised,-0.13467901592338602
2018-05-14,z,treatment_u_residualised,-0.21904657745336917
2018-05-15,z,treatment_u_residualised,-0.15421920410147066
2018-05-16,z,treatment_u_residualised,-0.18766204347525856
2018-05-17,z,treatment_u_residualised,-0.12635240789904026
2018-05-18,z,treatment_u_residualised,-0.19596763708817436
2018-05-21,z,treatment_u_residualised,0.058954400768871845
2018-05-22,z,treatment_u_residualised,-0.07329430842253187
2018-05-23,z,treatment_u_residualised,-0.10823988376411606
2018-05-24,z,treatment_u_residualised,-0.1441720019505127
2018-05-25,z,treatment_u_residualised,-0.16672322967366068
2018-05-29,z,treatment_u_residualised,-0.31396936006431014
2018-05-30,z,treatment_u_residualised,-0.31966529813271866
2018-05-31,z,treatment_u_residualised,-0.5574497533172138
2018-06-01,z,treatment_u_residualised,-0.5910643010544823
2018-06-04,z,treatment_u_residualised,-0.42702640543248505
2018-06-05,z,treatment_u_residualised,-0.440018867927369
2018-06-06,z,treatment_u_residualised,-0.3177585442708901
2018-06-07,z,treatment_u_residualised,-0.5566538402839625
2018-06-08,z,treatment_u_residualised,-0.3231833311612075
2018-06-11,z,treatment_u_residualised,-0.2506855600312656
2018-06-12,z,treatment_u_residualised,-0.1437816392297805
2018-06-13,z,treatment_u_residualised,-0.13183322364206382
2018-06-14,z,treatment_u_residualised,-0.15886082439814217
2018-06-15,z,treatment_u_residualised,-0.08018588722643882
2018-06-18,z,treatment_u_residualised,-0.10635183730316493
2018-06-19,z,treatment_u_residualised,-0.12043794161321984
2018-06-20,z,treatment_u_residualised,-0.20339475366946125
2018-06-21,z,treatment_u_residualised,-0.22492490633267131
2018-06-22,z,treatment_u_residualised,-0.2949651220437869
2018-06-25,z,treatment_u_residualised,-0.5434787213390929
2018-06-26,z,treatment_u_residualised,-0.4071607120383726
2018-06-27,z,treatment_u_residualised,-0.5629543573048381
2018-06-28,z,treatment_u_residualised,-0.6355758736561995
2018-06-29,z,treatment_u_residualised,-0.6043350669345487
2018-07-02,z,treatment_u_residualised,-0.7724652127749799
2018-07-03,z,treatment_u_residualised,-0.7626635153975865
2018-07-05,z,treatment_u_residualised,-0.6733896460497673
2018-07-06,z,treatment_u_residualised,-0.5529753889742743
2018-07-09,z,treatment_u_residualised,-0.721292313473174
2018-07-10,z,treatment_u_residualised,-0.4190622656092861
2018-07-11,z,treatment_u_residualised,-0.5379089770005631
2018-07-12,z,treatment_u_residualised,-0.4695294986781838
2018-07-13,z,treatment_u_residualised,-0.5219753776356773
2018-07-16,z,treatment_u_residualised,-0.4195506183314446
2018-07-17,z,treatment_u_residualised,-0.1914293857002102
2018-07-18,z,treatment_u_residualised,-0.23525567791434948
2018-07-19,z,treatment_u_residualised,-0.3621315922060934
2018-07-20,z,treatment_u_residualised,-0.23652332216343155
2018-07-23,z,treatment_u_residualised,-0.0746205978878685
2018-07-24,z,treatment_u_residualised,-0.026424662496668715
2018-07-25,z,treatment_u_residualised,-0.10285738080175827
2018-07-26,z,treatment_u_residualised,-0.09848090451496476
2018-07-27,z,treatment_u_residualised,-0.14897584677361456
2018-07-30,z,treatment_u_residualised,-0.05690456968254898
2018-07-31,z,treatment_u_residualised,-0.015219558662189825
2018-08-01,z,treatment_u_residualised,-0.09536407650371578
2018-08-02,z,treatment_u_residualised,-0.06598277986462484
2018-08-03,z,treatment_u_residualised,-0.02865038589302986
2018-08-06,z,treatment_u_residualised,-0.1299883091808201
2018-08-07,z,treatment_u_residualised,-0.0747519645564028
2018-08-08,z,treatment_u_residualised,0.10918015899187541
2018-08-09,z,treatment_u_residualised,-0.07487987143746436
2018-08-10,z,treatment_u_residualised,0.04640657328690528
2018-08-13,z,treatment_u_residualised,0.11210685941992711
2018-08-14,z,treatment_u_residualised,0.09125318059947929
2018-08-15,z,treatment_u_residualised,0.1260792020271092
2018-08-16,z,treatment_u_residualised,0.23839748254114754
2018-08-17,z,treatment_u_residualised,0.1716686061839693
2018-08-20,z,treatment_u_residualised,0.29171553494460745
2018-08-21,z,treatment_u_residualised,0.034400566838703295
2018-08-22,z,treatment_u_residualised,0.11453982498652658
2018-08-23,z,treatment_u_residualised,-0.17235088250851938
2018-08-24,z,treatment_u_residualised,-0.1805086223110527
2018-08-27,z,treatment_u_residualised,-0.2984212388093068
2018-08-28,z,treatment_u_residualised,-0.5150488216494387
2018-08-29,z,treatment_u_residualised,-0.3610339386665421
2018-08-30,z,treatment_u_residualised,-0.2762265201459087
2018-08-31,z,treatment_u_residualised,-0.26594055211919615
2018-09-04,z,treatment_u_residualised,-0.30211659260496626
2018-09-05,z,treatment_u_residualised,-0.1807806725093063
2018-09-06,z,treatment_u_residualised,0.14349629944057046
2018-09-07,z,treatment_u_residualised,0.11755930747668204
2018-09-10,z,treatment_u_residualised,-0.0763994095884229
2018-09-11,z,treatment_u_residualised,-0.26276534324862255
2018-09-12,z,treatment_u_residualised,-0.32359791472067245
2018-09-13,z,treatment_u_residualised,-0.002852809545624186
2018-09-14,z,treatment_u_residualised,0.08385937583201283
2018-09-17,z,treatment_u_residualised,0.1752643432944413
2018-09-18,z,treatment_u_residualised,0.14184958306355544
2018-09-19,z,treatment_u_residualised,0.2152853333328148
2018-09-20,z,treatment_u_residualised,0.17423481236543475
2018-09-21,z,treatment_u_residualised,-0.09310684674555866
2018-09-24,z,treatment_u_residualised,-0.10892890649034194
2018-09-25,z,treatment_u_residualised,-0.11043354951124505
2018-09-26,z,treatment_u_residualised,-0.06961452711279215
2018-09-27,z,treatment_u_residualised,-0.14268665418664622
2018-09-28,z,treatment_u_residualised,-0.10295714026744981
2018-10-01,z,treatment_u_residualised,-0.011663209710080329
2018-10-02,z,treatment_u_residualised,-0.17522041626438906
2018-10-03,z,treatment_u_residualised,-0.1700687546544099
2018-10-04,z,treatment_u_residualised,-0.026331654315516498
2018-10-05,z,treatment_u_residualised,0.06299521239990127
2018-10-08,z,treatment_u_residualised,0.14623262843998147
2018-10-09,z,treatment_u_residualised,0.19028108394963258
2018-10-10,z,treatment_u_residualised,0.16238310442836335
2018-10-11,z,treatment_u_residualised,0.1416993943820331
2018-10-12,z,treatment_u_residualised,0.03876514938702706
2018-10-15,z,treatment_u_residualised,0.05196589095565827
2018-10-16,z,treatment_u_residualised,0.030834447309779595
2018-10-17,z,treatment_u_residualised,0.4020063440554397
2018-10-18,z,treatment_u_residualised,0.36888653541718547
2018-10-19,z,treatment_u_residualised,0.5326592683438012
2018-10-22,z,treatment_u_residualised,0.48116377158033014
2018-10-23,z,treatment_u_residualised,0.5660153139580892
2018-10-24,z,treatment_u_residualised,0.6310435499461515
2018-10-25,z,treatment_u_residualised,0.715430789828345
2018-10-26,z,treatment_u_residualised,0.8330799736274148
2018-10-29,z,treatment_u_residualised,0.869105003344322
2018-10-30,z,treatment_u_residualised,0.8890102432118974
2018-10-31,z,treatment_u_residualised,0.9128897845650785
2018-11-01,z,treatment_u_residualised,0.8203363277986084
2018-11-02,z,treatment_u_residualised,0.8443665093744959
2018-11-05,z,treatment_u_residualised,0.7757138529097165
2018-11-06,z,treatment_u_residualised,0.8232314993437929
2018-11-07,z,treatment_u_residualised,0.9140715778372488
2018-11-08,z,treatment_u_residualised,0.7376065144645044
2018-11-09,z,treatment_u_residualised,0.8244877040398715
2018-11-12,z,treatment_u_residualised,0.8206403267394015
2018-11-13,z,treatment_u_residualised,0.8152349766631396
2018-11-14,z,treatment_u_residualised,0.7905986475716685
2018-11-15,z,treatment_u_residualised,0.6939150732923086
2018-11-16,z,treatment_u_residualised,0.7200622228826241
2018-11-19,z,treatment_u_residualised,0.7378955392289973
2018-11-20,z,treatment_u_residualised,0.7492259846125533
2018-11-21,z,treatment_u_residualised,0.7360449979320774
2018-11-23,z,treatment_u_residualised,0.7808548320256984
2018-11-26,z,treatment_u_residualised,0.8712613995031313
2018-11-27,z,treatment_u_residualised,1.035354005720034
2018-11-28,z,treatment_u_residualised,1.0006567743436667
2018-11-29,z,treatment_u_residualised,1.0950775355708178
2018-11-30,z,treatment_u_residualised,1.1046920394680209
2018-12-03,z,treatment_u_residualised,1.0610883987615272
2018-12-04,z,treatment_u_residualised,1.140303528962534
2018-12-06,z,treatment_u_residualised,1.2741416015465004
2018-12-07,z,treatment_u_residualised,1.100289174155554
2018-12-10,z,treatment_u_residualised,1.147873035773579
2018-12-11,z,treatment_u_residualised,1.221618755270787
2018-12-12,z,treatment_u_residualised,1.3158344259625363
2018-12-13,z,treatment_u_residualised,1.3514183976998717
2018-12-14,z,treatment_u_residualised,1.4706692271656265
2018-12-17,z,treatment_u_residualised,1.3944246442094415
2018-12-18,z,treatment_u_residualised,1.321266104206788
2018-12-19,z,treatment_u_residualised,1.1891972577257623
2018-12-20,z,treatment_u_residualised,1.1548697108599817
2018-12-21,z,treatment_u_residualised,1.0919528405194099
2018-12-24,z,treatment_u_residualised,1.1251580275152373
2018-12-26,z,treatment_u_residualised,1.1628160967905457
